date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,horizon,market,date_calculated,slice
2020-03-31,3191.0,27417.419921875,30645.0,2411.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class A
2021-03-31,2914.0,30331.232421875,34763.0,4118.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class A
2022-03-31,4831.0,35162.33203125,38731.0,3968.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class A
2023-03-31,3130.0,38291.53515625,44934.0,6203.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class A
2024-03-31,5204.0,43492.96875,52371.0,7437.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class A
2025-03-31,6326.0,48542.4609375,58431.0,8588.8,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class A
2015-03-31,1803.0,45714.30859375,48727.0,2209.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2016-03-31,1421.0,47133.4375,50008.0,1281.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2017-03-31,898.0,48030.76171875,52083.0,2075.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2018-03-31,1843.0,49871.10546875,54188.0,2105.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2019-03-31,1714.0,51582.5234375,56061.0,1873.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2020-03-31,1488.0,53066.26171875,57665.0,1604.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2021-03-31,2443.0,55501.12109375,60505.0,2840.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2022-03-31,4595.0,60091.34765625,64104.0,3599.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2023-03-31,895.0,60987.28515625,68226.0,4122.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2024-03-31,3671.0,64657.13671875,72962.0,4736.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2025-03-31,4594.43310546875,68070.6484375,75850.0,3874.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class B
2015-03-31,165.0,41893.85546875,43971.0,66.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2016-03-31,-5.0,41888.2890625,43953.0,-18.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2017-03-31,-134.0,41755.28125,43953.0,0.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2018-03-31,-144.0,41611.01953125,43947.0,-6.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2019-03-31,-12.0,41598.7890625,44007.0,60.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2020-03-31,180.0,41778.8203125,43906.0,-101.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2021-03-31,-213.0,41566.02734375,43912.0,6.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2022-03-31,358.0,41924.40625,43621.0,-291.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2023-03-31,-755.0,41169.17578125,43547.0,-74.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2024-03-31,-460.0,40709.33203125,43551.0,4.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2025-03-31,-39.2666664123535,40717.953125,43819.0,268.0,10 Yrs (2015-2025),"Nashville,Tennessee",2015-03-31,Class C
2015-03-31,1151.0,4961.26708984375,5470.0,1493.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2016-03-31,645.0,5606.01220703125,6190.0,720.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2017-03-31,319.0,5925.009765625,6227.0,37.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2018-03-31,142.0,6066.9375,6779.0,552.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2019-03-31,463.0,6530.2939453125,7050.0,271.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2020-03-31,512.0,7041.87451171875,7992.0,942.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2021-03-31,702.0,7743.9541015625,8809.0,817.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2022-03-31,513.0,8256.1865234375,8809.0,0.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2023-03-31,-21.0,8235.123046875,8809.0,0.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2024-03-31,-94.0,8140.6044921875,8825.0,16.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2025-03-31,262.433319091797,8357.80859375,9095.0,270.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class A
2015-03-31,128.0,18248.896484375,19717.0,8.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2016-03-31,212.0,18460.1328125,19879.0,162.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2017-03-31,69.0,18529.166015625,20237.0,358.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2018-03-31,378.0,18904.76953125,20333.0,96.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2019-03-31,191.0,19096.2265625,20367.0,34.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2020-03-31,347.0,19443.283203125,21646.0,1279.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2021-03-31,460.0,19902.548828125,22058.0,412.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2022-03-31,445.0,20344.927734375,22294.0,236.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2023-03-31,145.0,20487.435546875,23001.0,707.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2024-03-31,638.0,21124.486328125,23087.0,86.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2025-03-31,110.533332824707,21134.560546875,23282.0,195.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class B
2015-03-31,-236.0,36641.37890625,39307.0,-288.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2016-03-31,27.0,36667.55859375,39301.0,-6.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2017-03-31,320.0,36987.8671875,39301.0,0.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2018-03-31,-303.0,36683.74609375,39301.0,0.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2019-03-31,200.0,36883.53125,39579.0,278.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2020-03-31,209.0,37093.25,39574.0,-5.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2021-03-31,-312.0,36781.4453125,39518.0,-56.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2022-03-31,-663.0,36120.0234375,39518.0,0.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2023-03-31,376.0,36494.578125,39536.0,18.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2024-03-31,-27.0,36468.34765625,39536.0,0.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2025-03-31,-15.8666667938232,36369.36328125,39548.0,12.0,10 Yrs (2015-2025),"New Orleans,Louisiana",2015-03-31,Class C
2015-03-31,7172.0,76120.7265625,80888.0,6861.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2016-03-31,8000.0,84107.703125,93254.0,12366.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2017-03-31,12150.0,96228.8046875,107270.0,14016.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2018-03-31,14111.0,110337.7265625,121174.0,13904.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2019-03-31,15699.0,126011.046875,134439.0,13265.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2020-03-31,10755.0,136673.90625,146888.0,12449.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2021-03-31,7381.0,143972.15625,155973.0,9085.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2022-03-31,19581.0,163356.921875,175002.0,19029.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2023-03-31,16432.0,179695.171875,192557.0,17555.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2024-03-31,12941.0,192583.9375,206459.0,13902.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2025-03-31,14327.2001953125,204785.78125,220210.0,16212.1333,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class A
2015-03-31,3512.0,368004.6875,380361.0,3269.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2016-03-31,4898.0,372866.875,385055.0,4694.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2017-03-31,8147.0,381000.3125,394065.0,9010.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2018-03-31,9459.0,390438.53125,403396.0,9328.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2019-03-31,11128.0,401508.40625,413931.0,10535.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2020-03-31,5651.0,407136.40625,421498.0,7567.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2021-03-31,5738.0,412849.34375,427908.0,6410.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2022-03-31,10433.0,423234.40625,433814.0,5906.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2023-03-31,6879.0,430092.78125,441269.0,7455.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2024-03-31,7832.0,437887.28125,450062.0,8793.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2025-03-31,12893.466796875,448232.09375,461406.0,13911.4667,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class B
2015-03-31,951.0,870465.25,895679.0,287.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2016-03-31,2202.0,872665.0,895583.0,-96.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2017-03-31,1987.0,874649.5625,895879.0,293.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2018-03-31,700.0,875349.4375,896146.0,267.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2019-03-31,3483.0,878830.0625,896672.0,526.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2020-03-31,-1032.0,877783.8125,897133.0,461.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2021-03-31,-1216.0,876566.1875,897025.0,-108.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2022-03-31,5994.0,882553.8125,897547.0,523.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2023-03-31,533.0,883081.125,898259.0,711.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2024-03-31,-255.0,882827.875,898555.0,294.0,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2025-03-31,69.533332824707,883055.3125,898757.0,203.0333,10 Yrs (2015-2025),"New York,New York",2015-03-31,Class C
2015-03-31,1275.0,8996.9453125,10428.0,1485.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2016-03-31,1059.0,10056.4736328125,10915.0,487.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2017-03-31,1518.0,11573.16796875,12966.0,2051.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2018-03-31,834.0,12406.4990234375,13531.0,565.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2019-03-31,1041.0,13447.3349609375,14632.0,1101.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2020-03-31,735.0,14182.51171875,15203.0,571.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2021-03-31,1992.0,16169.8076171875,16763.0,1560.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2022-03-31,1081.0,17250.919921875,18076.0,1313.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2023-03-31,625.0,17876.0625,19508.0,1432.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2024-03-31,922.0,18797.22265625,20524.0,1016.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2025-03-31,1159.19995117188,19671.509765625,21835.0,1800.1333,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class A
2015-03-31,959.0,41759.6640625,45169.0,1022.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2016-03-31,925.0,42687.59765625,45784.0,615.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2017-03-31,537.0,43224.84765625,46636.0,852.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2018-03-31,606.0,43836.68359375,47174.0,538.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2019-03-31,1465.0,45289.93359375,48059.0,885.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2020-03-31,1016.0,46291.40625,49183.0,1124.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2021-03-31,2056.0,48331.578125,49999.0,816.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2022-03-31,-162.0,48168.5390625,50262.0,263.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2023-03-31,-653.0,47519.26953125,50421.0,159.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2024-03-31,1130.0,48648.109375,51489.0,1068.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2025-03-31,933.533325195313,48989.5703125,52319.0,1245.6667,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class B
2015-03-31,-382.0,47453.921875,51830.0,0.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2016-03-31,84.0,47539.6328125,51634.0,-196.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2017-03-31,-100.0,47441.28515625,51604.0,-30.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2018-03-31,684.0,48125.58203125,51604.0,0.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2019-03-31,383.0,48509.67578125,51604.0,0.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2020-03-31,187.0,48697.9453125,51552.0,-52.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2021-03-31,1035.0,49730.9765625,51608.0,56.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2022-03-31,122.0,49852.515625,51815.0,207.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2023-03-31,-1425.0,48432.90234375,51815.0,0.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2024-03-31,313.0,48745.6328125,51815.0,0.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2025-03-31,-130.433334350586,48575.03125,51802.0,-13.0,10 Yrs (2015-2025),"Norfolk,Virginia",2015-03-31,Class C
2015-03-31,1023.0,5566.08935546875,6313.0,1191.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2016-03-31,1400.0,6964.99560546875,7573.0,1260.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2017-03-31,1012.0,7974.79296875,8631.0,1058.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2018-03-31,1383.0,9354.146484375,10182.0,1551.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2019-03-31,1744.0,11091.0078125,12078.0,1896.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2020-03-31,1342.0,12412.54296875,14010.0,1932.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2021-03-31,1186.0,13580.4013671875,14816.0,806.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2022-03-31,2371.0,15940.3466796875,17736.0,2920.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2023-03-31,1852.0,17776.556640625,19174.0,1438.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2024-03-31,2210.0,19983.533203125,22026.0,2852.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2025-03-31,2520.13330078125,22011.44140625,23921.0,2466.3,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class A
2015-03-31,1058.0,28696.84375,30333.0,1185.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2016-03-31,1096.0,29775.765625,31351.0,1018.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2017-03-31,702.0,30455.4609375,32178.0,827.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2018-03-31,2339.0,32788.66015625,34321.0,2143.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2019-03-31,526.0,33253.93359375,35035.0,714.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2020-03-31,1136.0,34384.87890625,37207.0,2172.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2021-03-31,2075.0,36431.68359375,39262.0,2055.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2022-03-31,1957.0,38360.93359375,40326.0,1064.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2023-03-31,1280.0,39636.484375,41974.0,1648.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2024-03-31,2937.0,42538.21484375,46506.0,4532.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2025-03-31,4022.06665039063,45506.58203125,49115.0,3479.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class B
2015-03-31,109.0,92500.078125,96262.0,80.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2016-03-31,561.0,93060.015625,96294.0,32.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2017-03-31,97.0,93156.8359375,96249.0,-45.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2018-03-31,807.0,93963.2421875,97041.0,792.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2019-03-31,110.0,94068.4375,97080.0,39.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2020-03-31,-389.0,93681.3125,97115.0,35.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2021-03-31,527.0,94208.0859375,97106.0,-9.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2022-03-31,537.0,94735.328125,97162.0,56.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2023-03-31,-194.0,94540.9609375,97221.0,59.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2024-03-31,-123.0,94419.125,97369.0,148.0,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2025-03-31,210.066665649414,94545.1171875,97369.0,10.6333,10 Yrs (2015-2025),"Northern New Jersey,New Jersey",2015-03-31,Class C
2015-03-31,916.0,5345.69677734375,5841.0,781.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2016-03-31,1378.0,6724.166015625,7859.0,2018.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2017-03-31,594.0,7318.640625,8188.0,329.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2018-03-31,452.0,7769.83740234375,8648.0,460.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2019-03-31,280.0,8049.19970703125,9185.0,537.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2020-03-31,628.0,8676.638671875,9471.0,286.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2021-03-31,678.0,9354.4423828125,9831.0,360.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2022-03-31,349.0,9703.2080078125,10208.0,377.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2023-03-31,-383.0,9320.6376953125,10619.0,411.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2024-03-31,187.0,9508.7216796875,10831.0,212.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2025-03-31,565.533325195313,10002.1884765625,11343.0,824.2333,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class A
2015-03-31,537.0,29834.6015625,32656.0,767.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2016-03-31,650.0,30485.9140625,34116.0,1460.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2017-03-31,624.0,31103.861328125,35160.0,1044.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2018-03-31,808.0,31905.591796875,35994.0,834.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2019-03-31,844.0,32746.013671875,36354.0,360.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2020-03-31,173.0,32914.43359375,36473.0,119.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2021-03-31,932.0,33845.76171875,36718.0,245.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2022-03-31,1461.0,35286.328125,38125.0,1407.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2023-03-31,-152.0,35138.74609375,39350.0,1225.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2024-03-31,777.0,35913.8515625,40287.0,937.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2025-03-31,1323.69995117188,37142.0859375,41585.0,1625.7,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class B
2015-03-31,-9.0,42089.359375,46449.0,89.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2016-03-31,-872.0,41219.5859375,46207.0,-242.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2017-03-31,-894.0,40327.625,46202.0,-5.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2018-03-31,426.0,40752.328125,46229.0,27.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2019-03-31,493.0,41245.5703125,46540.0,311.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2020-03-31,229.0,41471.03515625,46495.0,-45.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2021-03-31,748.0,42221.98828125,46490.0,-5.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2022-03-31,447.0,42664.05859375,46522.0,32.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2023-03-31,-1391.0,41277.51953125,46498.0,-24.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2024-03-31,-1.0,41276.8125,46591.0,93.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2025-03-31,313.733337402344,41436.94921875,46591.0,0.0,10 Yrs (2015-2025),"Oklahoma City,Oklahoma",2015-03-31,Class C
2015-03-31,2045.0,26869.0234375,29573.0,3074.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2016-03-31,2722.0,29591.033203125,31712.0,2139.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2017-03-31,2507.0,32097.826171875,34765.0,3053.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2018-03-31,2517.0,34614.921875,37817.0,3052.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2019-03-31,2405.0,37020.73828125,40284.0,2467.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2020-03-31,2890.0,39911.84375,45334.0,5050.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2021-03-31,3714.0,43624.01171875,47238.0,1904.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2022-03-31,2401.0,46025.3984375,48662.0,1424.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2023-03-31,614.0,46638.9375,50284.0,1622.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2024-03-31,2085.0,48724.921875,52270.0,1986.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2025-03-31,2381.46655273438,50773.44921875,54638.0,2821.3667,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class A
2015-03-31,54.0,61589.921875,64371.0,198.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2016-03-31,690.0,62280.12890625,64988.0,617.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2017-03-31,197.0,62479.1015625,65659.0,671.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2018-03-31,1066.0,63542.94921875,66978.0,1319.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2019-03-31,206.0,63749.06640625,67130.0,152.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2020-03-31,433.0,64181.75,67731.0,601.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2021-03-31,1425.0,65605.828125,67781.0,50.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2022-03-31,1138.0,66743.984375,68419.0,638.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2023-03-31,-615.0,66127.6484375,68681.0,262.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2024-03-31,111.0,66236.0078125,68709.0,28.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2025-03-31,-31.7999992370605,66326.6328125,68709.0,0.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class B
2015-03-31,795.0,132345.640625,137116.0,28.0,10 Yrs (2015-2025),"Orange County,California",2015-03-31,Class C
